g:6755406733013022,Treatment,35
g:6966500115375232,Treatment,106
g:6755406732523404,Treatment,53
g:6755405970810314,Treatment,52
g:6966500101508515,Treatment,561
g:6825770402446793,Treatment,68
g:6755406733013022,Treatment,13
g:6825771128361763,Treatment,13
g:6825771128361763,Treatment,108
g:6966500101508515,Treatment,113
g:6966500101508515,Treatment,111
g:6966500101508515,Treatment,68
g:6966500114878195,Treatment,4
g:6966500114878195,Treatment,40
g:6966500114878195,Treatment,50
g:6825771128361763,Treatment,20
g:6825770402446793,Treatment,77
g:6825771128361763,Treatment,19
g:6966500101678695,Treatment,4
g:6825771224567716,Treatment,6
g:6755405970810314,Treatment,76
g:6966500115375232,Treatment,7
g:6755406771566674,Treatment,22
g:6966500115375232,Treatment,21
g:6966500115375232,Treatment,12
g:6755406733013022,Treatment,54
g:6755406732523404,Treatment,5
g:6755406797545310,Treatment,10
g:6966499407348816,Treatment,5
g:6755406733013022,Treatment,5
g:6755406732523404,Treatment,105
g:6755406732523404,Treatment,53
g:6966499407348816,Treatment,37
g:6966500114878195,Treatment,9
g:6755406732523404,Treatment,8
g:6966500101508515,Treatment,13
g:6825771243872137,Treatment,74
g:6755406733013022,Treatment,21
g:6966499407348816,Treatment,24
g:6966500114878195,Treatment,32
g:6966500114878195,Treatment,37
g:6966500114878195,Treatment,19
g:6755406733013022,Treatment,8
g:6825771128361763,Treatment,7
g:6825771128361763,Treatment,189
g:6966500101508515,Treatment,18
g:6825771128361763,Treatment,13
g:6825770402446793,Treatment,8
g:6896135661261008,Treatment,11
g:6825770402446793,Treatment,7
g:6825770402446793,Treatment,167
g:6896135661261008,Treatment,20
g:6825771224567716,Treatment,6
g:6755406797545310,Treatment,38
g:6896135661261008,Treatment,14
g:6825770402446793,Treatment,361
g:6825771224567716,Treatment,8
g:6825771243872137,Treatment,6
g:6825771224567716,Treatment,51
g:6966500114878195,Treatment,172
g:6966500101508515,Treatment,267
g:6966500101508515,Treatment,80
g:6966500101508515,Treatment,5
g:6825771245366469,Treatment,164
g:6966500114878195,Treatment,51
g:6825771245366469,Treatment,5
g:6966500101508515,Treatment,30
g:6825771224567716,Treatment,39
g:6755406797545310,Treatment,32
g:6755406732523404,Treatment,13
g:6755406797545310,Treatment,244
g:6755406732523404,Treatment,19
g:6966500115375232,Treatment,15
g:6966500101508515,Treatment,5
g:6966500114178898,Treatment,13
g:6825771128361763,Treatment,11
g:6755406732523404,Treatment,75
g:6825771168408520,Treatment,9
g:6825771243872137,Treatment,24
g:6825771243872137,Treatment,55
g:6966499407348816,Treatment,65
g:6825771243872137,Treatment,10
g:6755406770827086,Treatment,5
g:6825770402446793,Treatment,19
g:6966500101678695,Treatment,48
g:6825771243872137,Treatment,208
g:6755406797545310,Treatment,234
g:6966500114878195,Treatment,37
g:6755406771566674,Treatment,21
g:6755406771566674,Treatment,116
g:6966500114878195,Treatment,46
g:6966500114878195,Treatment,48
g:6825771243872137,Treatment,292
g:6755406733013022,Treatment,61
g:6966500114178898,Treatment,84
g:6755406770827086,Treatment,62
g:6966500101508515,Treatment,12
g:6966499407348816,Treatment,10
g:6825771128361763,Treatment,131
g:6825771128361763,Treatment,21
g:6896130423265977,Treatment,139
g:6755406733013022,Treatment,48
g:6755406733013022,Treatment,113
g:6966500101678695,Treatment,113
g:6825771128361763,Treatment,111
g:6825771128361763,Treatment,8
g:6825771128361763,Treatment,7
g:6825771128361763,Treatment,23
g:6966500101678695,Treatment,344
g:6966500101678695,Treatment,6
g:6896135661261008,Treatment,5
g:6755406771566674,Treatment,36
g:6825771128361763,Treatment,72
g:6966500114878195,Treatment,160
g:6825771128361763,Treatment,18
g:6825771128361763,Treatment,421
g:6755406771566674,Treatment,30
g:6966500101678695,Treatment,11
g:6755406771566674,Treatment,9
g:6825771243872137,Treatment,97
g:6825771224567716,Treatment,75
g:6966500101678695,Treatment,14
g:6966499407348816,Treatment,85
g:6966500114178898,Treatment,13
g:6755405970810314,Treatment,13
g:6966500101508515,Treatment,61
g:6966500101508515,Treatment,339
g:6966500101678695,Treatment,5
g:6755406732523404,Treatment,194
g:6755406733013022,Treatment,9
g:6966500114178898,Treatment,304
g:6966500114178898,Treatment,12
g:6825771128361763,Treatment,259
g:6825770402446793,Treatment,18
g:6755405970810314,Treatment,109
g:6966500114878195,Treatment,33
g:6825771128361763,Treatment,127
g:6966500115375232,Treatment,21
g:6966500115375232,Treatment,6
g:6825771128361763,Treatment,426
g:6966500115375232,Treatment,40
g:6825771224567716,Treatment,27
g:6966500115375232,Treatment,15
g:6825771224567716,Treatment,5
g:6825771224567716,Treatment,88
g:6825771224567716,Treatment,62
g:6755405970810314,Treatment,23
g:6755406732523404,Treatment,4
g:6755406732523404,Treatment,5
g:6755405970810314,Treatment,440
g:6966500114878195,Treatment,21
g:6755405970810314,Treatment,361
g:6966500115375232,Treatment,95
g:6755406732523404,Treatment,11
g:6755406770827086,Treatment,6
g:6966500115375232,Treatment,20
g:6825771192321491,Treatment,257
g:6825771245366469,Treatment,10
g:6825771245366469,Treatment,4
g:6755406771566674,Treatment,105
g:6966500114178898,Treatment,20
g:6755406732523404,Treatment,111
g:6896135242329666,Treatment,15
g:6755406733013022,Treatment,4
g:6966500114178898,Treatment,29
g:6966500115375232,Treatment,5
g:6755405970810314,Treatment,7
g:6825770402446793,Treatment,6
g:6966500114178898,Treatment,87
g:6755406733013022,Treatment,116
g:6755406770827086,Treatment,70
g:6825771128361763,Treatment,10
g:6755406732523404,Treatment,517
g:6825771224567716,Treatment,91
g:6825771245366469,Treatment,4
g:6825771245366469,Treatment,116
g:6966500115375232,Treatment,405
g:6966500101508515,Treatment,7
g:6755406733013022,Treatment,5
g:6825771128361763,Treatment,554
g:6755406733013022,Treatment,78
g:6825771128361763,Treatment,340
g:6825771245366469,Treatment,120
g:6825771245366469,Treatment,416
g:6825771128361763,Treatment,40
g:6825771243872137,Treatment,278
g:6966500101678695,Treatment,5
g:6825771128361763,Treatment,7
g:6825771245366469,Treatment,6
g:6755406771566674,Treatment,91
g:6825771128361763,Treatment,34
g:6966499407348816,Treatment,26
g:6966500114878195,Treatment,408
g:6966499407348816,Treatment,21
g:6825771243872137,Treatment,258
g:6755406771566674,Treatment,57
g:6755406733013022,Treatment,8
g:6755406732523404,Treatment,186
g:6825771128361763,Treatment,22
g:6755406770827086,Treatment,17
g:6755406771566674,Treatment,108
g:6755406771566674,Treatment,90
g:6755406732523404,Treatment,31
g:6896130423265977,Treatment,24
g:6896130423265977,Treatment,13
g:6825771128361763,Treatment,137
g:6825771128361763,Treatment,84
g:6896130423265977,Treatment,9
g:6825771128361763,Treatment,45
g:6755406797545310,Treatment,396
g:6966500101678695,Treatment,15
g:6966500115375232,Treatment,109
g:6755405970810314,Treatment,131
g:6966500114878195,Treatment,17
g:6755406732523404,Treatment,77
g:6825771128361763,Treatment,4
g:6755406732523404,Treatment,5
g:6755406732523404,Treatment,4
g:6755406732523404,Treatment,5
g:6755406732523404,Treatment,141
g:6755406733013022,Treatment,13
g:6966500101678695,Treatment,28
g:6755406770827086,Treatment,73
g:6755406770827086,Treatment,68
g:6755406732523404,Treatment,38
g:6755406732523404,Treatment,13
g:6966500101678695,Treatment,4
g:6896130423265977,Treatment,79
g:6755405970810314,Treatment,44
g:6896130423265977,Treatment,25
g:6755406770827086,Treatment,25
g:6755406732523404,Treatment,407
g:6896130423265977,Treatment,356
g:6825771128361763,Treatment,120
g:6966500114178898,Treatment,5
g:6755406733013022,Treatment,112
g:6755406771566674,Treatment,333
g:6896135661261008,Treatment,71
g:6825771128361763,Treatment,189
g:6755406770827086,Treatment,8
g:6966500101508515,Treatment,9
g:6896135661261008,Treatment,214
g:6755406770827086,Treatment,75
g:6896130423265977,Treatment,9
g:6755406733013022,Treatment,37
g:6755406770827086,Treatment,17
g:6755406770827086,Treatment,575
g:6825771245366469,Treatment,16
g:6755405970810314,Treatment,5
g:6896135242329666,Treatment,11
g:6825771245366469,Treatment,25
g:6755405970810314,Treatment,112
g:6755405970810314,Treatment,25
g:6755405970810314,Treatment,9
g:6755406797545310,Treatment,219
g:6896130423265977,Treatment,15
g:6825771128361763,Treatment,144
g:6825771128361763,Treatment,16
g:6825771224567716,Treatment,14
g:6966500101508515,Treatment,180
g:6825771128361763,Treatment,4
g:6755406771566674,Treatment,146
g:6825771128361763,Treatment,24
g:6825771128361763,Treatment,42
g:6825771128361763,Treatment,535
g:6966500114178898,Treatment,196
g:6896130423265977,Treatment,304
g:6755406770827086,Treatment,118
g:6825771128361763,Treatment,209
g:6896130423265977,Treatment,94
g:6755406770827086,Treatment,57
g:6755406770827086,Treatment,5
g:6825771245366469,Treatment,7
g:6755406770827086,Treatment,10
g:6755406732523404,Treatment,15
g:6825771128361763,Treatment,26
g:6755406733013022,Treatment,6
g:6755406770827086,Treatment,235
g:6755406733013022,Treatment,273
g:6755406797545310,Treatment,64
g:6896130423265977,Treatment,220
g:6966500114178898,Treatment,55
g:6966500101678695,Treatment,4
g:6755406797545310,Treatment,9
g:6896130423265977,Treatment,229
g:6896130423265977,Treatment,29
g:6755405970810314,Treatment,171
g:6825771224567716,Treatment,16
g:6896135661261008,Treatment,67
g:6896135661261008,Treatment,6
g:6825771128361763,Treatment,152
g:6966500115375232,Treatment,4
g:6966500115375232,Treatment,5
g:6966500115375232,Treatment,162
g:6966500115375232,Treatment,91
g:6966500115375232,Treatment,5
g:6825771128361763,Treatment,265
g:6966499407348816,Treatment,10
g:6966500115375232,Treatment,123
g:6966500115375232,Treatment,9
g:6966500115375232,Treatment,57
g:6896135661261008,Treatment,22
g:6966500101508515,Treatment,32
g:6755406732523404,Treatment,20
g:6966500114178898,Treatment,74
g:6825771245366469,Treatment,121
g:6755406732523404,Treatment,12
g:6755406770827086,Treatment,13
g:6896130423265977,Treatment,13
g:6896130423265977,Treatment,42
g:6825771128361763,Treatment,16
g:6966500114178898,Treatment,37
g:6966500114178898,Treatment,60
g:6966500114178898,Treatment,58
g:6966500115375232,Treatment,111
g:6755406771566674,Treatment,6
g:6755406771566674,Treatment,19
g:6755406771566674,Treatment,24
g:6896135661261008,Treatment,73
g:6896130423265977,Treatment,109
g:6755406771566674,Treatment,100
g:6755406733013022,Treatment,151
g:6966500101678695,Treatment,166
g:6755406771566674,Treatment,190
g:6825771192321491,Treatment,186
g:6966500114878195,Treatment,17
g:6966500114878195,Treatment,12
g:6755406733013022,Treatment,10
g:6966500114878195,Treatment,35
g:6966500115375232,Treatment,20
g:6825771243872137,Treatment,291
g:6825771224567716,Treatment,58
g:6966499407348816,Treatment,445
g:6755406732523404,Treatment,42
g:6966500101508515,Treatment,7
g:6966500115375232,Treatment,64
g:6755406732523404,Treatment,18
g:6966500101508515,Treatment,232
g:6825771168408520,Treatment,5
g:6966500114178898,Treatment,11
g:6966500114178898,Treatment,7
g:6825771168408520,Treatment,4
g:6825771168408520,Treatment,4
g:6966500115375232,Treatment,8
g:6966500115375232,Treatment,17
g:6825771192321491,Treatment,51
g:6825771192321491,Treatment,9
g:6966500101508515,Treatment,35
g:6755406732523404,Treatment,4
g:6966500114878195,Treatment,87
g:6966500101508515,Treatment,32
g:6755406732523404,Treatment,6
g:6966500114878195,Treatment,148
g:6966500114878195,Treatment,18
g:6896130423265977,Treatment,485
g:6825771224567716,Treatment,99
g:6966500101508515,Treatment,180
g:6755406797545310,Treatment,29
g:6825771243872137,Treatment,13
g:6755406771566674,Treatment,221
g:6825771243872137,Treatment,19
g:6825771243872137,Treatment,67
g:6755405970810314,Treatment,120
g:6896130423265977,Treatment,38
g:6755405970810314,Treatment,29
g:6825771245366469,Treatment,57
g:6755405970810314,Treatment,43
g:6755405970810314,Treatment,49
g:6966500114178898,Treatment,37
g:6966500114178898,Treatment,5
g:6966500114178898,Treatment,164
g:6966500114178898,Treatment,520
g:6755406732523404,Treatment,7
g:6825771224567716,Treatment,25
g:6966500114178898,Treatment,46
g:6825771192321491,Treatment,52
g:6825771192321491,Treatment,6
g:6966500115375232,Treatment,207
g:6825771192321491,Treatment,9
g:6755406732523404,Treatment,363
g:6966500114878195,Treatment,70
g:6966500101678695,Treatment,8
g:6755406733013022,Treatment,11
g:6755406733013022,Treatment,79
g:6755405970810314,Treatment,12
g:6755405970810314,Treatment,84
g:6966500115375232,Treatment,5
g:6755405970810314,Treatment,11
g:6755406771566674,Treatment,42
g:6896135242329666,Treatment,157
g:6896135242329666,Treatment,5
g:6825771128361763,Treatment,70
g:6825771128361763,Treatment,134
g:6825771128361763,Treatment,23
g:6966500115375232,Treatment,34
g:6896130423265977,Treatment,143
g:6966500115375232,Treatment,130
g:6825771128361763,Treatment,12
g:6825771128361763,Treatment,17
g:6825771128361763,Treatment,78
g:6825771128361763,Treatment,8
g:6825771128361763,Treatment,4
g:6755406770827086,Treatment,53
g:6896130423265977,Treatment,203
g:6755406733013022,Treatment,29
g:6825771128361763,Treatment,23
g:6755406733013022,Treatment,413
g:6755406797545310,Treatment,53
g:6966500114878195,Treatment,162
g:6755406733013022,Treatment,33
g:6825771128361763,Treatment,4
g:6825771128361763,Treatment,17
g:6966499407348816,Treatment,15
g:6755406733013022,Treatment,101
g:6825771128361763,Treatment,78
g:6966500114878195,Treatment,4
g:6966500114878195,Treatment,152
g:6966500114878195,Treatment,8
g:6825771224567716,Treatment,29
g:6825771128361763,Treatment,73
g:6825771224567716,Treatment,14
g:6755406733013022,Treatment,101
g:6755406732523404,Treatment,29
g:6966500101678695,Treatment,17
g:6755406732523404,Treatment,285
g:6755406797545310,Treatment,241
g:6755406797545310,Treatment,187
g:6755406797545310,Treatment,9
g:6966500101508515,Treatment,16
g:6966500114178898,Treatment,31
g:6825771168408520,Treatment,17
g:6825771128361763,Treatment,185
g:6896135661261008,Treatment,26
g:6755406732523404,Treatment,329
g:6896130423265977,Treatment,84
g:6896130423265977,Treatment,34
g:6966500101678695,Treatment,99
g:6755406733013022,Treatment,6
g:6825771243872137,Treatment,21
g:6825771192321491,Treatment,55
g:6896130423265977,Treatment,245
g:6966500114878195,Treatment,166
g:6966499407348816,Treatment,76
g:6755406771566674,Treatment,51
g:6825771243872137,Treatment,97
g:6755406732523404,Treatment,8
g:6755406732523404,Treatment,148
g:6966499407348816,Treatment,8
g:6825771128361763,Treatment,14
g:6966500114178898,Treatment,15
g:6755406770827086,Treatment,9
g:6896130423265977,Treatment,157
g:6966500115375232,Treatment,15
g:6896130423265977,Treatment,93
g:6825771243872137,Treatment,143
g:6825771243872137,Treatment,337
g:6896130423265977,Treatment,88
g:6896130423265977,Treatment,60
g:6966500114178898,Treatment,123
g:6896130423265977,Treatment,79
g:6966500114178898,Treatment,33
g:6825771245366469,Treatment,12
g:6825771245366469,Treatment,29
g:6825771245366469,Treatment,64
g:6966500114178898,Treatment,5
g:6755406732523404,Treatment,11
g:6755406770827086,Treatment,69
g:6755406770827086,Treatment,22
g:6755406770827086,Treatment,14
g:6966500114178898,Treatment,7
g:6966500114178898,Treatment,4
g:6825771224567716,Treatment,35
g:6755406770827086,Treatment,513
g:6825771245366469,Treatment,26
g:6966500114178898,Treatment,102
g:6755406732523404,Treatment,267
g:6825771128361763,Treatment,345
g:6966500101678695,Treatment,24
g:6825770402446793,Treatment,9
g:6755406770827086,Treatment,63
g:6966500115375232,Treatment,364
g:6966500114178898,Treatment,15
g:6966500114878195,Treatment,40
g:6966499407348816,Treatment,21
g:6966500101508515,Treatment,217
g:6896135661261008,Treatment,24
g:6825771243872137,Treatment,225
g:6755406770827086,Treatment,164
g:6966500101508515,Treatment,39
g:6966500115375232,Treatment,16
g:6966500114878195,Treatment,5
g:6966500101508515,Treatment,141
g:6966499407348816,Treatment,17
g:6825771243872137,Treatment,197
g:6755406733013022,Treatment,9
g:6966500101678695,Treatment,4
g:6966500115375232,Treatment,107
g:6966500114878195,Treatment,6
g:6966500101678695,Treatment,56
g:6966500115375232,Treatment,4
g:6896135661261008,Treatment,6
g:6755405970810314,Treatment,7
g:6755406732523404,Treatment,16
g:6966500114878195,Treatment,51
g:6825771128361763,Treatment,133
g:6896130423265977,Treatment,5
g:6896135661261008,Treatment,7
g:6896135661261008,Treatment,5
g:6966500114878195,Treatment,16
g:6825771192321491,Treatment,74
g:6896130423265977,Treatment,249
g:6825771224567716,Treatment,516
g:6755406732523404,Treatment,34
g:6755406732523404,Treatment,205
g:6755406771566674,Treatment,10
g:6966500114878195,Treatment,127
g:6825771224567716,Treatment,35
g:6755406770827086,Treatment,40
g:6825771192321491,Treatment,21
g:6966500101678695,Treatment,177
g:6755406733013022,Treatment,14
g:6825771192321491,Treatment,55
g:6825771243872137,Treatment,31
g:6755406733013022,Treatment,162
g:6755406733013022,Treatment,38
g:6966500114178898,Treatment,7
g:6966499407348816,Treatment,544
g:6966499407348816,Treatment,154
g:6966500114178898,Treatment,158
g:6966500101678695,Treatment,29
g:6966500115375232,Treatment,47
g:6825771224567716,Treatment,65
g:6966499407348816,Treatment,37
g:6825771128361763,Treatment,9
g:6825771224567716,Treatment,66
g:6966500115375232,Treatment,323
g:6966500115375232,Treatment,13
g:6966500114178898,Treatment,12
g:6966500114878195,Treatment,136
g:6825771224567716,Treatment,85
g:6825770402446793,Treatment,24
g:6966500115375232,Treatment,62
g:6825771128361763,Treatment,99
g:6966500115375232,Treatment,146
g:6755405970810314,Treatment,206
g:6966500115375232,Treatment,15
g:6825771245366469,Treatment,4
g:6966499407348816,Treatment,41
g:6966499407348816,Treatment,23
g:6755406770827086,Treatment,91
g:6755406770827086,Treatment,231
g:6825771243872137,Treatment,96
g:6825771128361763,Treatment,122
g:6755406771566674,Treatment,287
g:6755406771566674,Treatment,35
g:6966500115375232,Treatment,23
g:6825771128361763,Treatment,204
g:6966500114878195,Treatment,193
g:6966500114878195,Treatment,97
g:6755406732523404,Treatment,12
g:6966500115375232,Treatment,32
g:6755406732523404,Treatment,230
g:6755406770827086,Treatment,130
g:6825770402446793,Treatment,4
g:6966500101508515,Treatment,33
g:6825771224567716,Treatment,7
g:6825771128361763,Treatment,275
g:6825771128361763,Treatment,195
g:6825771128361763,Treatment,484
g:6755406732523404,Treatment,4
g:6896130423265977,Treatment,46
g:6825771128361763,Treatment,561
g:6896130423265977,Treatment,143
g:6755405970810314,Treatment,171
g:6966500101678695,Treatment,44
g:6755406797545310,Treatment,20
g:6966500101508515,Treatment,44
g:6966500101678695,Treatment,23
g:6755406797545310,Treatment,536
g:6755406797545310,Treatment,261
g:6755406732523404,Treatment,12
g:6966500101678695,Treatment,228
g:6755406732523404,Treatment,73
g:6825771128361763,Treatment,4
g:6755406733013022,Treatment,9
g:6825770402446793,Treatment,9
g:6825770402446793,Treatment,11
g:6825770402446793,Treatment,4
g:6825770402446793,Treatment,127
g:6755406732523404,Treatment,18
g:6755406797545310,Treatment,36
g:6896130423265977,Treatment,19
g:6755406732523404,Treatment,128
g:6825770402446793,Treatment,134
g:6755406732523404,Treatment,6
g:6896130423265977,Treatment,267
g:6755406732523404,Treatment,7
g:6755406797545310,Treatment,277
g:6755406732523404,Treatment,46
g:6755406732523404,Treatment,9
g:6755405970810314,Treatment,7
g:6755406797545310,Treatment,6
g:6755406771566674,Treatment,209
g:6825771128361763,Treatment,133
g:6755406770827086,Treatment,44
g:6966500101508515,Treatment,27
g:6896135661261008,Treatment,84
g:6825771128361763,Treatment,486
g:6755406770827086,Treatment,252
g:6966500114878195,Treatment,16
g:6825771243872137,Treatment,4
g:6825771243872137,Treatment,12
g:6825771245366469,Treatment,82
g:6825771128361763,Treatment,102
g:6755405970810314,Treatment,163
g:6896135661261008,Treatment,127
g:6755406797545310,Treatment,115
g:6966500114878195,Treatment,7
g:6966500114878195,Treatment,303
g:6966500115375232,Treatment,10
g:6755406732523404,Treatment,60
g:6755406732523404,Treatment,9
g:6825771128361763,Treatment,196
g:6825771245366469,Treatment,9
g:6966500101678695,Treatment,156
g:6825771224567716,Treatment,44
g:6966500101678695,Treatment,572
g:6825771192321491,Treatment,14
g:6896130423265977,Treatment,327
g:6896130423265977,Treatment,36
g:6966499407348816,Treatment,325
g:6825771128361763,Treatment,4
g:6755406770827086,Treatment,6
g:6755405970810314,Treatment,43
g:6825771192321491,Treatment,67
g:6825771192321491,Treatment,20
g:6825771168408520,Treatment,5
g:6825771168408520,Treatment,40
g:6896130423265977,Treatment,13
g:6825771128361763,Treatment,29
g:6755406770827086,Treatment,66
g:6825770402446793,Treatment,58
g:6825771128361763,Treatment,133
g:6896130423265977,Treatment,49
g:6825771128361763,Treatment,315
g:6825771128361763,Treatment,325
g:6966500101678695,Treatment,116
g:6896130423265977,Treatment,40
g:6825771128361763,Treatment,18
g:6755406732523404,Treatment,130
g:6825771128361763,Treatment,117
g:6825771243872137,Treatment,39
g:6825771128361763,Treatment,15
g:6825771128361763,Treatment,363
g:6896130423265977,Treatment,133
g:6896130423265977,Treatment,39
g:6825771128361763,Treatment,5
g:6825771128361763,Treatment,99
g:6896130423265977,Treatment,6
g:6825771128361763,Treatment,68
g:6896130423265977,Treatment,199
g:6825771128361763,Treatment,52
g:6896130423265977,Treatment,6
g:6896135661261008,Treatment,7
g:6966500115375232,Treatment,5
g:6966500115375232,Treatment,184
g:6896130423265977,Treatment,147
g:6966500101508515,Treatment,139
g:6966500101508515,Treatment,13
g:6755406732523404,Treatment,48
g:6755406732523404,Treatment,86
g:6755406733013022,Treatment,160
g:6825771243872137,Treatment,18
g:6825771128361763,Treatment,71
g:6896130423265977,Treatment,45
g:6896130423265977,Treatment,26
g:6825771243872137,Treatment,9
g:6825771243872137,Treatment,11
g:6896130423265977,Treatment,44
g:6825771243872137,Treatment,4
g:6825771245366469,Treatment,57
g:6825771128361763,Treatment,10
g:6825771243872137,Treatment,10
g:6966500114878195,Treatment,406
g:6896135661261008,Treatment,11
g:6896130423265977,Treatment,184
g:6825771128361763,Treatment,129
g:6825771168408520,Treatment,25
g:6825771128361763,Treatment,18
g:6825771224567716,Treatment,64
g:6825771128361763,Treatment,228
g:6966500101678695,Treatment,229
g:6825770402446793,Treatment,61
g:6896135242329666,Treatment,16
g:6755406771566674,Treatment,101
g:6966500101678695,Treatment,13
g:6825771128361763,Treatment,145
g:6825771128361763,Treatment,368
g:6825770402446793,Treatment,54
g:6825771243872137,Treatment,144
g:6825771128361763,Treatment,9
g:6825771128361763,Treatment,52
g:6825771128361763,Treatment,5
g:6825771243872137,Treatment,150
g:6896130423265977,Treatment,34
g:6896130423265977,Treatment,55
g:6825771243872137,Treatment,291
g:6825771128361763,Treatment,244
g:6896130423265977,Treatment,83
g:6825771128361763,Treatment,172
g:6896130423265977,Treatment,94
g:6896130423265977,Treatment,149
g:6896130423265977,Treatment,500
g:6896130423265977,Treatment,40
g:6966500101678695,Treatment,5
g:6896130423265977,Treatment,119
g:6825771243872137,Treatment,11
g:6896130423265977,Treatment,9
g:6966500114178898,Treatment,11
g:6755406770827086,Treatment,295
g:6825771243872137,Treatment,383
g:6896135242329666,Treatment,289
g:6755406770827086,Treatment,33
g:6896135242329666,Treatment,38
g:6755406771566674,Treatment,75
g:6825771128361763,Treatment,58
g:6966500115375232,Treatment,32
g:6755406732523404,Treatment,121
g:6825771245366469,Treatment,15
g:6755406797545310,Treatment,6
g:6755406770827086,Treatment,113
g:6755406733013022,Treatment,18
g:6825771128361763,Treatment,527
g:6825771128361763,Treatment,351
g:6755406771566674,Treatment,225
g:6755406770827086,Treatment,8
g:6755406733013022,Treatment,4
g:6755406770827086,Treatment,144
g:6755406733013022,Treatment,141
g:6896130423265977,Treatment,7
g:6755406733013022,Treatment,10
g:6755406733013022,Treatment,64
g:6755406797545310,Treatment,63
g:6755406797545310,Treatment,122
g:6755406797545310,Treatment,17
g:6966500114878195,Treatment,19
g:6966500114878195,Treatment,19
g:6755406771566674,Treatment,45
g:6966500114878195,Treatment,22
g:6966500114878195,Treatment,149
g:6966500101678695,Treatment,9
g:6755406733013022,Treatment,329
g:6825771243872137,Treatment,95
g:6896130423265977,Treatment,61
g:6896130423265977,Treatment,309
g:6896130423265977,Treatment,37
g:6825771224567716,Treatment,208
g:6896130423265977,Treatment,9
g:6896130423265977,Treatment,4
g:6966500101678695,Treatment,220
g:6825771224567716,Treatment,367
g:6825771224567716,Treatment,50
g:6896130423265977,Treatment,178
g:6755406732523404,Treatment,200
g:6755406732523404,Treatment,236
g:6755406732523404,Treatment,14
g:6755405970810314,Treatment,12
g:6896130423265977,Treatment,11
g:6896130423265977,Treatment,11
g:6896130423265977,Treatment,63
g:6896130423265977,Treatment,5
g:6755406770827086,Treatment,519
g:6896130423265977,Treatment,212
g:6896130423265977,Treatment,19
g:6896130423265977,Treatment,94
g:6755406732523404,Treatment,4
g:6755406732523404,Treatment,40
g:6755406732523404,Treatment,154
g:6966500115375232,Treatment,39
g:6966500115375232,Treatment,48
g:6755406732523404,Treatment,15
g:6755406732523404,Treatment,77
g:6825771192321491,Treatment,141
g:6966499407348816,Treatment,52
g:6966499407348816,Treatment,7
g:6825771192321491,Treatment,459
g:6755406732523404,Treatment,14
g:6755406732523404,Treatment,89
g:6825771243872137,Treatment,61
g:6825771243872137,Treatment,11
g:6825771243872137,Treatment,13
g:6825771128361763,Treatment,195
g:6825771224567716,Treatment,550
g:6755406732523404,Treatment,29
g:6755406797545310,Treatment,37
g:6966500115375232,Treatment,17
g:6825771243872137,Treatment,13
g:6825771128361763,Treatment,361
g:6966500101678695,Treatment,10
g:6825771243872137,Treatment,310
g:6755406771566674,Treatment,131
g:6755406771566674,Treatment,58
g:6825771128361763,Treatment,31
g:6825771128361763,Treatment,8
g:6825771128361763,Treatment,10
g:6755406797545310,Treatment,41
g:6755406797545310,Treatment,265
g:6966499407348816,Treatment,185
g:6755406733013022,Treatment,13
g:6825771243872137,Treatment,67
g:6825771192321491,Treatment,101
g:6825771168408520,Treatment,6
g:6755406770827086,Treatment,125
g:6825771128361763,Treatment,84
g:6755405970810314,Treatment,181
g:6825771243872137,Treatment,7
g:6755406770827086,Treatment,96
g:6755406733013022,Treatment,5
g:6966499407348816,Treatment,100
g:6755406771566674,Treatment,5
g:6755406733013022,Treatment,6
g:6755406733013022,Treatment,4
g:6825771243872137,Treatment,70
g:6966500101678695,Treatment,127
g:6755406797545310,Treatment,6
g:6755406797545310,Treatment,140
g:6966500114878195,Treatment,156
g:6966500115375232,Treatment,39
g:6755406733013022,Treatment,169
g:6825771128361763,Treatment,296
g:6825771224567716,Treatment,18
g:6825771224567716,Treatment,445
g:6966500114178898,Treatment,10
g:6966500114878195,Treatment,245
g:6825771128361763,Treatment,322
g:6825771128361763,Treatment,108
g:6966500115375232,Treatment,143
g:6825771128361763,Treatment,15
g:6966500114178898,Treatment,16
g:6966500101678695,Treatment,430
g:6825771224567716,Treatment,81
g:6755406732523404,Treatment,332
g:6755406732523404,Treatment,9
g:6755406771566674,Treatment,314
g:6966499407348816,Treatment,14
g:6966500114178898,Treatment,95
g:6755406770827086,Treatment,9
g:6755406771566674,Treatment,19
g:6755406771566674,Treatment,355
g:6966500115375232,Treatment,222
g:6966500101508515,Treatment,6
g:6966500114178898,Treatment,65
g:6755406771566674,Treatment,9
g:6755406770827086,Treatment,348
g:6966500114178898,Treatment,29
g:6966499407348816,Treatment,10
g:6966500114178898,Treatment,46
g:6755405970810314,Treatment,4
g:6825771243872137,Treatment,25
g:6966500115375232,Treatment,47
g:6966500101678695,Treatment,4
g:6966500115375232,Treatment,53
g:6966499407348816,Treatment,91
g:6825771243872137,Treatment,81
g:6755406732523404,Treatment,13
g:6755405970810314,Treatment,280
g:6966500114878195,Treatment,170
g:6755406797545310,Treatment,454
g:6966500101508515,Treatment,518
g:6966500114178898,Treatment,20
g:6825771224567716,Treatment,110
g:6755406732523404,Treatment,578
g:6825771128361763,Treatment,15
g:6896135242329666,Treatment,17
g:6755406732523404,Treatment,110
